item_id,domain,case_subtype,method,source_episode,current_task,memories,answer,auto_label,auto_false_promotion,human_label,human_false_promotion,human_notes
data_v2_031,data_analysis,false_hypothesis,evidence_labeled_enforced,"{""user_task"": ""Explain why NovaB's dashboard says revenue dropped."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,delayed enterprise renewals\nDashboard note 1: revenue dropped. The row that would support refund spikes changes only weakly."", ""agent_trace"": ""I suspect refund spikes because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is refund spikes, but the reliable evidence currently supports delayed enterprise renewals.""}","{""user_task"": ""NovaB reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for NovaB: the metric associated with refund spikes is stable in the current table, while the changed rows and notes point to delayed enterprise renewals. Use the current table and notes."", ""correct_answer"": ""The answer should identify delayed enterprise renewals, not refund spikes."", ""forbidden_claims"": [""refund spikes caused"", ""refund spikes"", ""refund spike""], ""required_claims"": [""delayed enterprise renewals"", ""delayed"", ""current evidence""]}","[{""memory"": ""NovaB cases are often caused by refund spikes."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""NovaB cases are often caused by refund spikes."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For NovaB, enterprise renewal batches can shift across month boundaries."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For NovaB, enterprise renewal batches can shift across month boundaries."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]","The current evidence points to The supported answer is delayed enterprise renewals, not refund spikes.. The earlier idea about NovaB cases are often caused by refund spikes. should be rejected.",mixed_rejected_trap,false,,,
data_v2_010,data_analysis,false_hypothesis,source_aware,"{""user_task"": ""Explain why Vega's dashboard says revenue dropped again."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,delayed renewals with refunds flat\nDashboard note 0: revenue dropped again. The row that would support refund spikes changes only weakly."", ""agent_trace"": ""I suspect refund spikes because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is refund spikes, but the reliable evidence currently supports delayed renewals with refunds flat.""}","{""user_task"": ""Vega reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for Vega: the metric associated with refund spikes is stable in the current table, while the changed rows and notes point to delayed renewals with refunds flat. Use the current table and notes."", ""correct_answer"": ""The answer should identify delayed renewals with refunds flat, not refund spikes."", ""forbidden_claims"": [""refund spikes caused"", ""refund spikes"", ""refunds caused""], ""required_claims"": [""delayed renewals with refunds flat"", ""delayed"", ""current evidence""]}","[{""memory"": ""For Vega, refunds are usually flat and renewals drive month-end volatility."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Vega, refunds are usually flat and renewals drive month-end volatility.""}]","The current evidence points to The supported answer is delayed renewals with refunds flat, not refund spikes.. The earlier idea about Vega cases are often caused by refund spikes. should be rejected.",mixed_rejected_trap,false,,,
data_v2_010,data_analysis,false_hypothesis,quote_required,"{""user_task"": ""Explain why Vega's dashboard says revenue dropped again."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,delayed renewals with refunds flat\nDashboard note 0: revenue dropped again. The row that would support refund spikes changes only weakly."", ""agent_trace"": ""I suspect refund spikes because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is refund spikes, but the reliable evidence currently supports delayed renewals with refunds flat.""}","{""user_task"": ""Vega reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for Vega: the metric associated with refund spikes is stable in the current table, while the changed rows and notes point to delayed renewals with refunds flat. Use the current table and notes."", ""correct_answer"": ""The answer should identify delayed renewals with refunds flat, not refund spikes."", ""forbidden_claims"": [""refund spikes caused"", ""refund spikes"", ""refunds caused""], ""required_claims"": [""delayed renewals with refunds flat"", ""delayed"", ""current evidence""]}","[{""memory"": ""Vega cases are often caused by refund spikes."", ""evidence_type"": ""Inferred"", ""status"": ""Tentative"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": {""memory"": ""Vega cases are often caused by refund spikes."", ""status"": ""Tentative"", ""supporting_quote"": """"}}, {""memory"": ""For Vega, refunds are usually flat and renewals drive month-end volatility."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Available evidence supports this pattern."", ""reuse_rule"": """", ""raw"": {""memory"": ""For Vega, refunds are usually flat and renewals drive month-end volatility."", ""status"": ""Stable"", ""supporting_quote"": ""Available evidence supports this pattern.""}}]","The current evidence points to The supported answer is delayed renewals with refunds flat, not refund spikes.. The earlier idea about Vega cases are often caused by refund spikes. should be rejected.",mixed_rejected_trap,false,,,
research_v2_005,research_assistant,false_hypothesis,source_aware,"{""user_task"": ""Summarize what the sig_result paper establishes."", ""evidence"": ""Abstract-like excerpt: The sig_result paper studies table reported means and reports a benchmark table. Later full-text-like excerpt: the methods section supports no significance test was reported. No quoted passage establishes statistically significant result."", ""agent_trace"": ""I suspect statistically significant result because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is statistically significant result, but the reliable evidence currently supports no significance test was reported.""}","{""user_task"": ""A later literature review cites sig_result. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current excerpts for sig_result: the introduction uses similar terms to earlier notes, but the full-text method paragraph states no significance test was reported. The paper does not provide direct support for statistically significant result."", ""correct_answer"": ""The answer should identify no significance test was reported, not statistically significant result."", ""forbidden_claims"": [""statistically significant result caused"", ""statistically significant result"", ""statistically significant""], ""required_claims"": [""no significance test was reported"", ""no"", ""current evidence""]}","[{""memory"": ""For sig_result, do not infer significance from means alone."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For sig_result, do not infer significance from means alone.""}]","The current evidence points to The supported answer is no significance test was reported, not statistically significant result.. The earlier idea about sig_result cases are often caused by statistically significant result. should be rejected.",mixed_rejected_trap,false,,,
research_v2_005,research_assistant,false_hypothesis,quote_required,"{""user_task"": ""Summarize what the sig_result paper establishes."", ""evidence"": ""Abstract-like excerpt: The sig_result paper studies table reported means and reports a benchmark table. Later full-text-like excerpt: the methods section supports no significance test was reported. No quoted passage establishes statistically significant result."", ""agent_trace"": ""I suspect statistically significant result because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is statistically significant result, but the reliable evidence currently supports no significance test was reported.""}","{""user_task"": ""A later literature review cites sig_result. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current excerpts for sig_result: the introduction uses similar terms to earlier notes, but the full-text method paragraph states no significance test was reported. The paper does not provide direct support for statistically significant result."", ""correct_answer"": ""The answer should identify no significance test was reported, not statistically significant result."", ""forbidden_claims"": [""statistically significant result caused"", ""statistically significant result"", ""statistically significant""], ""required_claims"": [""no significance test was reported"", ""no"", ""current evidence""]}","[{""memory"": ""sig_result cases are often caused by statistically significant result."", ""evidence_type"": ""Inferred"", ""status"": ""Tentative"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": {""memory"": ""sig_result cases are often caused by statistically significant result."", ""status"": ""Tentative"", ""supporting_quote"": """"}}, {""memory"": ""For sig_result, do not infer significance from means alone."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Available evidence supports this pattern."", ""reuse_rule"": """", ""raw"": {""memory"": ""For sig_result, do not infer significance from means alone."", ""status"": ""Stable"", ""supporting_quote"": ""Available evidence supports this pattern.""}}]","The current evidence points to The supported answer is no significance test was reported, not statistically significant result.. The earlier idea about sig_result cases are often caused by statistically significant result. should be rejected.",mixed_rejected_trap,false,,,
research_v2_016,research_assistant,false_hypothesis,source_aware,"{""user_task"": ""Summarize what the multiagent paper establishes."", ""evidence"": ""Abstract-like excerpt: The multiagent paper studies paper compared multiple samples and reports a benchmark table. Later full-text-like excerpt: the methods section supports samples were independent. No quoted passage establishes multi-agent debate."", ""agent_trace"": ""I suspect multi-agent debate because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is multi-agent debate, but the reliable evidence currently supports samples were independent.""}","{""user_task"": ""A later literature review cites multiagent. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current excerpts for multiagent: the introduction uses similar terms to earlier notes, but the full-text method paragraph states samples were independent. The paper does not provide direct support for multi-agent debate."", ""correct_answer"": ""The answer should identify samples were independent, not multi-agent debate."", ""forbidden_claims"": [""multi-agent debate caused"", ""multi-agent debate"", ""multi agent""], ""required_claims"": [""samples were independent"", ""samples"", ""current evidence""]}","[{""memory"": ""For multiagent, multiple samples are not multi-agent interaction."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For multiagent, multiple samples are not multi-agent interaction.""}]","The current evidence points to The supported answer is samples were independent, not multi-agent debate.. The earlier idea about multiagent cases are often caused by multi-agent debate. should be rejected.",mixed_rejected_trap,true,,,
data_v2_014,data_analysis,false_hypothesis,naive,"{""user_task"": ""Explain why Zinc's dashboard says CAC worsened."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,CRM attribution window changed\nDashboard note 0: CAC worsened. The row that would support ad auction inflation changes only weakly."", ""agent_trace"": ""I suspect ad auction inflation because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is ad auction inflation, but the reliable evidence currently supports CRM attribution window changed.""}","{""user_task"": ""Zinc reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for Zinc: the metric associated with ad auction inflation is stable in the current table, while the changed rows and notes point to CRM attribution window changed. Use the current table and notes."", ""correct_answer"": ""The answer should identify CRM attribution window changed, not ad auction inflation."", ""forbidden_claims"": [""ad auction inflation caused"", ""ad auction inflation"", ""auction inflation""], ""required_claims"": [""CRM attribution window changed"", ""CRM"", ""current evidence""]}","[{""memory"": ""Zinc cases are often caused by ad auction inflation."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Zinc cases are often caused by ad auction inflation.""}, {""memory"": ""For Zinc, CRM attribution windows define CAC comparability."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Zinc, CRM attribution windows define CAC comparability.""}]",The main explanation is Zinc cases are often caused by ad auction inflation.. Treat this remembered pattern as the primary cause or fix.,uncertain,true,,,
data_v2_014,data_analysis,false_hypothesis,reflection,"{""user_task"": ""Explain why Zinc's dashboard says CAC worsened."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,CRM attribution window changed\nDashboard note 0: CAC worsened. The row that would support ad auction inflation changes only weakly."", ""agent_trace"": ""I suspect ad auction inflation because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is ad auction inflation, but the reliable evidence currently supports CRM attribution window changed.""}","{""user_task"": ""Zinc reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for Zinc: the metric associated with ad auction inflation is stable in the current table, while the changed rows and notes point to CRM attribution window changed. Use the current table and notes."", ""correct_answer"": ""The answer should identify CRM attribution window changed, not ad auction inflation."", ""forbidden_claims"": [""ad auction inflation caused"", ""ad auction inflation"", ""auction inflation""], ""required_claims"": [""CRM attribution window changed"", ""CRM"", ""current evidence""]}","[{""memory"": ""Likely reusable lesson: Zinc cases are often caused by ad auction inflation."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Likely reusable lesson: Zinc cases are often caused by ad auction inflation.""}, {""memory"": ""For Zinc, CRM attribution windows define CAC comparability."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Zinc, CRM attribution windows define CAC comparability.""}]",The main explanation is Zinc cases are often caused by ad auction inflation.. Treat this remembered pattern as the primary cause or fix.,uncertain,true,,,
data_v2_014,data_analysis,false_hypothesis,evidence_labeled_no_enforcement,"{""user_task"": ""Explain why Zinc's dashboard says CAC worsened."", ""evidence"": ""CSV snippet:\nmonth,revenue,refunds,renewals,notes\nJan,120,4,80,baseline\nFeb,123,5,82,baseline\nMar,101,6,61,CRM attribution window changed\nDashboard note 0: CAC worsened. The row that would support ad auction inflation changes only weakly."", ""agent_trace"": ""I suspect ad auction inflation because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is ad auction inflation, but the reliable evidence currently supports CRM attribution window changed.""}","{""user_task"": ""Zinc reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence for Zinc: the metric associated with ad auction inflation is stable in the current table, while the changed rows and notes point to CRM attribution window changed. Use the current table and notes."", ""correct_answer"": ""The answer should identify CRM attribution window changed, not ad auction inflation."", ""forbidden_claims"": [""ad auction inflation caused"", ""ad auction inflation"", ""auction inflation""], ""required_claims"": [""CRM attribution window changed"", ""CRM"", ""current evidence""]}","[{""memory"": ""Zinc cases are often caused by ad auction inflation."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""Zinc cases are often caused by ad auction inflation."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For Zinc, CRM attribution windows define CAC comparability."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For Zinc, CRM attribution windows define CAC comparability."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]",The main explanation is Zinc cases are often caused by ad auction inflation.. Treat this remembered pattern as the primary cause or fix.,uncertain,false,,,
code_v2_021,coding,verified_hypothesis,current_evidence_self_check,"{""user_task"": ""Debug a Python issue where batch loader repeated samples."", ""evidence"": ""Code excerpt:\n```\nfor row in batch:\n    key = normalize(row['id'])\n    score = compute_metric(row)\n```\nDiagnostic trace 0: observed symptom is batch loader repeated samples. Unit notes mention iterator object was reused after exhaustion. The assistant has not run a targeted test showing random seed issue. Follow-up check: the analyst ran a targeted comparison and confirmed that random seed issue explained this source episode."", ""agent_trace"": ""I suspect random seed issue because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""For this source episode, the follow-up check confirmed random seed issue; keep the supporting check with the memory.""}","{""user_task"": ""The same project has a new failure: batch loader repeated samples. Name the most likely fix."", ""current_evidence"": ""New issue for lazy_iter: the failing test includes a minimal trace where the suspected random seed issue path is unchanged. The changed assertion, fixture, and diagnostic log point to iterator object was reused after exhaustion. Use the current trace."", ""correct_answer"": ""The answer should identify iterator object was reused after exhaustion, not random seed issue."", ""forbidden_claims"": [""random seed issue caused"", ""random seed issue"", ""random seed""], ""required_claims"": [""iterator object was reused after exhaustion"", ""iterator"", ""current evidence""]}","[{""memory"": ""lazy_iter cases are often caused by random seed issue."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""lazy_iter cases are often caused by random seed issue.""}, {""memory"": ""For lazy_iter, recreate exhausted iterators before each epoch."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For lazy_iter, recreate exhausted iterators before each epoch.""}]","The current evidence points to The supported answer is iterator object was reused after exhaustion, not random seed issue.. The earlier idea about lazy_iter cases are often caused by random seed issue. should be rejected.",mixed_rejected_trap,false,,,
research_v2_016,research_assistant,false_hypothesis,reflection,"{""user_task"": ""Summarize what the multiagent paper establishes."", ""evidence"": ""Abstract-like excerpt: The multiagent paper studies paper compared multiple samples and reports a benchmark table. Later full-text-like excerpt: the methods section supports samples were independent. No quoted passage establishes multi-agent debate."", ""agent_trace"": ""I suspect multi-agent debate because it is a common pattern for this kind of case. I have not independently verified that cause here."", ""final_response"": ""A quick explanation is multi-agent debate, but the reliable evidence currently supports samples were independent.""}","{""user_task"": ""A later literature review cites multiagent. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current excerpts for multiagent: the introduction uses similar terms to earlier notes, but the full-text method paragraph states samples were independent. The paper does not provide direct support for multi-agent debate."", ""correct_answer"": ""The answer should identify samples were independent, not multi-agent debate."", ""forbidden_claims"": [""multi-agent debate caused"", ""multi-agent debate"", ""multi agent""], ""required_claims"": [""samples were independent"", ""samples"", ""current evidence""]}","[{""memory"": ""Likely reusable lesson: multiagent cases are often caused by multi-agent debate."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Likely reusable lesson: multiagent cases are often caused by multi-agent debate.""}, {""memory"": ""For multiagent, multiple samples are not multi-agent interaction."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For multiagent, multiple samples are not multi-agent interaction.""}]",The main explanation is multiagent cases are often caused by multi-agent debate.. Treat this remembered pattern as the primary cause or fix.,contaminated,true,,,
